-3.214298,11.24771,-1.519851,9.564128,0.282505,10.17133,-16.07001,10.50857,0.5887771,11.31804,-3.502294,9.994184,-32.00438,8.959273,-17.49175,9.800426,-25.36716,9.834124,-10.63631,11.60896,-1.302263,11.21509
-3.269538,11.27134,-1.549386,9.564128,0.186505,10.17133,-16.14198,10.50857,0.5633666,11.33143,-3.579103,9.966312,-32.06256,8.950444,-17.52231,9.800426,-25.4065,9.834124,-10.73231,11.60896,-1.366753,11.22003
-3.324812,11.29386,-1.578921,9.564128,0.09050503,10.17133,-16.20064,10.51578,0.5384594,11.34439,-3.65586,9.939738,-32.12067,8.941228,-17.55628,9.798578,-25.44585,9.834124,-10.82831,11.60896,-1.431225,11.22521
-3.380135,11.31534,-1.608457,9.564128,-0.005494967,10.17133,-16.25922,10.52327,0.5139741,11.35688,-3.732551,9.914405,-32.17873,8.931664,-17.5903,9.796641,-25.4852,9.834124,-10.92431,11.60896,-1.495679,11.2306
-3.435519,11.33581,-1.637992,9.564128,-0.101495,10.17133,-16.31773,10.53104,0.4898298,11.36887,-3.80916,9.89026,-32.23674,8.921798,-17.62437,9.794615,-25.52455,9.834124,-11.02031,11.60896,-1.560117,11.23617
-3.493627,11.34313,-1.667527,9.564128,-0.197495,10.17133,-16.3685,10.54343,0.4659483,11.38034,-3.883797,9.875886,-32.2947,8.911644,-17.66396,9.789411,-25.5639,9.834124,-11.11631,11.60896,-1.624541,11.24192
-3.553627,11.34313,-1.697062,9.564128,-0.293495,10.17133,-16.41944,10.55612,0.4422545,11.39128,-3.95472,9.875886,-32.35262,8.901222,-17.70349,9.784076,-25.60325,9.834124,-11.21231,11.60896,-1.68895,11.24782
-3.613626,11.34313,-1.726597,9.564128,-0.389495,10.17133,-16.47055,10.56913,0.4186778,11.4017,-4.025643,9.875886,-32.41048,8.890543,-17.74293,9.77861,-25.6426,9.834124,-11.30831,11.60896,-1.753346,11.25387
-3.673626,11.34313,-1.765261,9.560038,-0.485495,10.17133,-16.52187,10.58244,0.3930977,11.40879,-4.096566,9.875886,-32.46831,8.879636,-17.7823,9.773012,-25.68194,9.834124,-11.40431,11.60896,-1.817728,11.26006
-3.733626,11.34313,-1.804293,9.555564,-0.581495,10.17133,-16.57339,10.59607,0.3641262,11.41078,-4.167489,9.875886,-32.52609,8.868518,-17.82158,9.767283,-25.72129,9.834124,-11.50031,11.60896,-1.882099,11.26637
-3.793626,11.34313,-1.843666,9.550681,-0.677495,10.17133,-16.62514,10.61001,0.3351592,11.41283,-4.238411,9.875886,-32.58384,8.857201,-17.86076,9.761423,-25.76064,9.834124,-11.59631,11.60896,-1.946459,11.27278
-3.853626,11.34313,-1.883346,9.545362,-0.773495,10.17133,-16.67715,10.62425,0.3061965,11.41494,-4.309334,9.875886,-32.64155,8.845707,-17.89984,9.755433,-25.79999,9.834124,-11.69231,11.60896,-2.010809,11.2793
-3.913626,11.34313,-1.9233,9.539577,-0.869495,10.17133,-16.72941,10.6388,0.277238,11.41711,-4.380257,9.875886,-32.69923,8.834048,-17.93881,9.749313,-25.83934,9.834124,-11.78831,11.60896,-2.07515,11.28591
-3.973626,11.34313,-1.963487,9.533294,-0.965495,10.17133,-16.78904,10.64846,0.2482838,11.41933,-4.45118,9.875886,-32.75687,8.822235,-17.9726,9.746784,-25.87869,9.834124,-11.88431,11.60896,-2.139481,11.29261
-4.033626,11.34313,-2.003861,9.526482,-1.061495,10.17133,-16.8416,10.66384,0.2193338,11.42161,-4.522103,9.875886,-32.81449,8.810276,-18.01145,9.740314,-25.91804,9.834124,-11.98031,11.60896,-2.203805,11.29938
-4.093626,11.34313,-2.044371,9.519106,-1.157495,10.17133,-16.89449,10.67952,0.1903879,11.42394,-4.593026,9.875886,-32.87208,8.798191,-18.05016,9.733718,-25.95738,9.834124,-12.07631,11.60896,-2.268121,11.30622
-4.153626,11.34313,-2.084957,9.511131,-1.253495,10.17133,-16.94772,10.69549,0.161446,11.42632,-4.663949,9.875886,-32.92964,8.785987,-18.08872,9.726999,-25.99673,9.834124,-12.17231,11.60896,-2.33243,11.31313
-4.213626,11.34313,-2.125554,9.502523,-1.349495,10.17133,-17.00132,10.71174,0.132508,11.42875,-4.734871,9.875886,-32.98718,8.773675,-18.12714,9.720161,-26.03608,9.834124,-12.26831,11.60896,-2.396733,11.3201
-4.273626,11.34313,-2.166085,9.493248,-1.445495,10.17133,-17.06191,10.72245,0.1035739,11.43122,-4.805794,9.875886,-33.0447,8.761261,-18.16068,9.717359,-26.07543,9.834124,-12.36431,11.60896,-2.466245,11.33342
-4.333626,11.34313,-2.206465,9.483275,-1.541495,10.17133,-17.11602,10.73949,0.07464346,11.43373,-4.876717,9.875886,-33.1022,8.748758,-18.19888,9.710183,-26.11478,9.834124,-12.46031,11.60896,-2.535671,11.34694
-4.393626,11.34313,-2.246599,9.472579,-1.637495,10.17133,-17.17056,10.75679,0.04571677,11.43629,-4.94764,9.875886,-33.15968,8.736168,-18.2369,9.7029,-26.15413,9.834124,-12.5563,11.60896,-2.605001,11.36065
-4.453626,11.34313,-2.286379,9.46114,-1.733495,10.17133,-17.22555,10.77434,0.01679373,11.43889,-5.018563,9.875886,-33.21714,8.723498,-18.27473,9.695513,-26.19348,9.834124,-12.6523,11.60896,-2.674225,11.37454
-4.513626,11.34313,-2.325692,9.448949,-1.829495,10.17133,-17.2871,10.78585,-0.01212576,11.44153,-5.089486,9.875886,-33.27459,8.710755,-18.308,9.692514,-26.23282,9.834124,-12.7483,11.60896,-2.743334,11.38861
-4.573626,11.34313,-2.364412,9.436012,-1.925495,10.17133,-17.34278,10.80411,-0.04104191,11.4442,-5.160408,9.875886,-33.33202,8.697948,-18.34555,9.684821,-26.27217,9.834124,-12.8443,11.60896,-2.812319,11.40285
-4.633626,11.34313,-2.402411,9.422352,-2.021495,10.17133,-17.40483,10.81605,-0.0699546,11.44691,-5.231331,9.875886,-33.38944,8.685078,-18.37869,9.681711,-26.31152,9.834124,-12.9403,11.60896,-2.881171,11.41723
-4.693625,11.34313,-2.439558,9.40801,-2.117495,10.17133,-17.4613,10.83499,-0.098864,11.44966,-5.302254,9.875886,-33.44685,8.672151,-18.4159,9.673732,-26.35087,9.834124,-13.0363,11.60896,-2.949882,11.43176
-4.753625,11.34313,-2.475729,9.393056,-2.213495,10.17133,-17.5239,10.84732,-0.1277702,11.45244,-5.373177,9.875886,-33.50425,8.659171,-18.4489,9.670523,-26.39022,9.834124,-13.1323,11.60896,-3.018444,11.44642
-4.813625,11.34313,-2.510811,9.377578,-2.309494,10.17133,-17.58127,10.86686,-0.1566732,11.45525,-5.4441,9.875886,-33.56163,8.646142,-18.48574,9.662285,-26.42957,9.834124,-13.2283,11.60896,-3.086851,11.4612
-4.873625,11.34313,-2.54471,9.361691,-2.405494,10.17133,-17.64448,10.87955,-0.185573,11.45809,-5.515023,9.875886,-33.619,8.633065,-18.51857,9.658993,-26.46892,9.834124,-13.3243,11.60896,-3.155096,11.47609
-4.933625,11.34313,-2.577358,9.345527,-2.501494,10.17133,-17.70796,10.89248,-0.2144699,11.46097,-5.585946,9.875886,-33.67636,8.619948,-18.55134,9.655633,-26.50826,9.834124,-13.4203,11.60896,-3.223172,11.49107
-4.993625,11.34313,-2.608721,9.329234,-2.597494,10.17133,-17.76673,10.91294,-0.2433636,11.46387,-5.656868,9.875886,-33.73372,8.60679,-18.58759,9.647005,-26.54761,9.834124,-13.5163,11.60896,-3.291075,11.50613
-5.053625,11.34313,-2.638797,9.312963,-2.693494,10.17133,-17.8309,10.92614,-0.2722543,11.46681,-5.727791,9.875886,-33.79107,8.593592,-18.62017,9.64359,-26.58696,9.834124,-13.6123,11.60896,-3.358801,11.52126
-5.113625,11.34313,-2.667623,9.296863,-2.789494,10.17133,-17.89537,10.93955,-0.3011423,11.46977,-5.798714,9.875886,-33.8484,8.580363,-18.65266,9.640121,-26.62631,9.834124,-13.7083,11.60896,-3.426419,11.53576
-5.173625,11.34313,-2.695263,9.281073,-2.885494,10.17133,-17.96018,10.95314,-0.3300275,11.47276,-5.869637,9.875886,-33.90614,8.568974,-18.68508,9.636602,-26.66566,9.834124,-13.8043,11.60896,-3.493927,11.54961
-5.233625,11.34313,-2.72181,9.265717,-2.981494,10.17133,-18.02533,10.9669,-0.3589098,11.47578,-5.94056,9.875886,-33.96382,8.557363,-18.7174,9.633041,-26.70501,9.834124,-13.9003,11.60896,-3.561314,11.56282
-5.293625,11.34313,-2.747375,9.250897,-3.077494,10.17133,-18.09084,10.98081,-0.3877897,11.47882,-6.011483,9.875886,-34.02148,8.545594,-18.74963,9.629443,-26.74436,9.834124,-13.9963,11.60896,-3.62856,11.5756
-5.353625,11.34313,-2.772082,9.236695,-3.173494,10.17133,-18.15672,10.99486,-0.4166675,11.48188,-6.082406,9.875886,-34.0791,8.533685,-18.78176,9.625814,-26.7837,9.834124,-14.0923,11.60896,-3.695658,11.58798
-5.413625,11.34313,-2.796058,9.22317,-3.269494,10.17133,-18.22297,11.00903,-0.4455431,11.48496,-6.153328,9.875886,-34.1367,8.521646,-18.8138,9.622162,-26.82305,9.834124,-14.1883,11.60896,-3.762602,11.60001
-5.473625,11.34313,-2.819432,9.210363,-3.365494,10.17133,-18.28961,11.02329,-0.4744166,11.48806,-6.224251,9.875886,-34.19427,8.509485,-18.84573,9.618492,-26.8624,9.834124,-14.2843,11.60896,-3.829389,11.61169
-5.533625,11.34313,-2.842329,9.198296,-3.461494,10.17133,-18.35665,11.03762,-0.503288,11.49118,-6.295174,9.875886,-34.25182,8.497211,-18.87756,9.614813,-26.90175,9.834124,-14.3803,11.60896,-3.896016,11.62306
-5.593625,11.34313,-2.864866,9.186976,-3.557494,10.17133,-18.42408,11.05201,-0.5321575,11.49432,-6.366097,9.875886,-34.30935,8.484834,-18.90928,9.611131,-26.9411,9.834124,-14.4763,11.60896,-3.96248,11.63412
-5.653625,11.34313,-2.887151,9.176404,-3.653494,10.17133,-18.49192,11.06644,-0.561025,11.49748,-6.43702,9.875886,-34.36685,8.472351,-18.94089,9.607454,-26.98045,9.834124,-14.5723,11.60896,-4.028781,11.64487
-5.713624,11.34313,-2.909285,9.166566,-3.749494,10.17133,-18.5639,11.06644,-0.5898906,11.50065,-6.507943,9.875886,-34.42433,8.459779,-18.97145,9.607454,-27.0198,9.834124,-14.6683,11.60896,-4.094916,11.65535
-5.773624,11.34313,-2.931355,9.157444,-3.845494,10.17133,-18.6325,11.08109,-0.6187706,11.50369,-6.578866,9.875886,-34.4818,8.447121,-19.00286,9.603718,-27.05914,9.834124,-14.7643,11.60896,-4.159554,11.65765
-5.833624,11.34313,-2.953442,9.149016,-3.941494,10.17133,-18.70448,11.08109,-0.647664,11.5066,-6.649788,9.875886,-34.53925,8.434383,-19.03342,9.603718,-27.09849,9.834124,-14.8603,11.60896,-4.2242,11.65973
-5.893624,11.34313,-2.975616,9.141256,-4.037494,10.17133,-18.77388,11.09587,-0.6765709,11.50937,-6.720711,9.875886,-34.59668,8.421566,-19.06463,9.599953,-27.13784,9.834124,-14.9563,11.60896,-4.288853,11.66159
-5.953624,11.34313,-2.997941,9.134138,-4.133494,10.17133,-18.84586,11.09587,-0.7054898,11.51202,-6.791634,9.875886,-34.65447,8.410517,-19.09519,9.599953,-27.17719,9.834124,-15.0523,11.60896,-4.354351,11.67131
-6.013624,11.34313,-3.027476,9.134138,-4.229494,10.17133,-18.91784,11.09587,-0.7344182,11.51455,-6.862557,9.875886,-34.71223,8.399261,-19.12575,9.599953,-27.21654,9.834124,-15.1483,11.60896,-4.419012,11.67283
-6.073624,11.34313,-3.057011,9.134138,-4.325494,10.17133,-18.98981,11.09587,-0.7633558,11.51698,-6.93348,9.875886,-34.76995,8.387807,-19.15631,9.599953,-27.25589,9.834124,-15.2443,11.60896,-4.483676,11.6742
-6.133624,11.34313,-3.086546,9.134138,-4.421494,10.17133,-19.06084,11.11084,-0.7923009,11.51933,-7.004403,9.875886,-34.82763,8.376191,-19.1871,9.596135,-27.29524,9.834124,-15.3403,11.60896,-4.548343,11.67546
-6.193624,11.34313,-3.116081,9.134138,-4.517495,10.17133,-19.13282,11.11084,-0.8212541,11.52156,-7.075325,9.875886,-34.88528,8.364402,-19.21766,9.596135,-27.33459,9.834124,-15.4363,11.60896,-4.613012,11.6766
-6.253624,11.34313,-3.145616,9.134138,-4.613495,10.17133,-19.20479,11.11084,-0.8502185,11.52365,-7.146248,9.875886,-34.94289,8.352368,-19.24822,9.596135,-27.37393,9.834124,-15.5323,11.60896,-4.677684,11.67757
-6.313624,11.34313,-3.175151,9.134138,-4.709495,10.17133,-19.27677,11.11084,-0.8791893,11.52565,-7.217171,9.875886,-35.00046,8.340201,-19.27878,9.596135,-27.41328,9.834124,-15.6283,11.60896,-4.742358,11.67844
-6.373624,11.34313,-3.204686,9.134138,-4.805495,10.17133,-19.34874,11.11084,-0.9081658,11.52756,-7.288094,9.875886,-35.058,8.327912,-19.30933,9.596135,-27.45263,9.834124,-15.7243,11.60896,-4.807032,11.67923
-6.433624,11.34313,-3.234221,9.134138,-4.901495,10.17133,-19.42072,11.11084,-0.9371477,11.52939,-7.359017,9.875886,-35.11552,8.315511,-19.33989,9.596135,-27.49198,9.834124,-15.8203,11.60896,-4.871707,11.67994
-6.493624,11.34313,-3.263757,9.134138,-4.997496,10.17133,-19.49269,11.11084,-0.9661344,11.53114,-7.42994,9.875886,-35.17302,8.303008,-19.37045,9.596135,-27.53133,9.834124,-15.9163,11.60896,-4.936383,11.68059
-6.553624,11.34313,-3.293292,9.134138,-5.093496,10.17133,-19.56467,11.11084,-0.9951258,11.53281,-7.500863,9.875886,-35.2305,8.290406,-19.40101,9.596135,-27.57068,9.834124,-16.01229,11.60896,-5.00106,11.68117
-6.613624,11.34313,-3.322827,9.134138,-5.189496,10.17133,-19.63665,11.11084,-1.024122,11.53439,-7.571785,9.875886,-35.28796,8.277693,-19.43156,9.596135,-27.61003,9.834124,-16.1083,11.60896,-5.065737,11.68167
-6.673624,11.34313,-3.352362,9.134138,-5.285496,10.17133,-19.70862,11.11084,-1.053122,11.5359,-7.642708,9.875886,-35.34539,8.264913,-19.46212,9.596135,-27.64937,9.834124,-16.2043,11.60896,-5.130415,11.68214
-6.733624,11.34313,-3.381897,9.134138,-5.381496,10.17133,-19.7806,11.11084,-1.082126,11.53735,-7.713631,9.875886,-35.40282,8.252067,-19.49268,9.596135,-27.68872,9.834124,-16.3003,11.60896,-5.195093,11.68256
-6.793623,11.34313,-3.411432,9.134138,-5.477497,10.17133,-19.85257,11.11084,-1.111131,11.53875,-7.784554,9.875886,-35.46023,8.239166,-19.52324,9.596135,-27.72807,9.834124,-16.3963,11.60896,-5.259771,11.68294
-6.853623,11.34313,-3.440967,9.134138,-5.573497,10.17133,-19.92455,11.11084,-1.14014,11.5401,-7.855477,9.875886,-35.51763,8.226213,-19.55379,9.596135,-27.76742,9.834124,-16.4923,11.60896,-5.324449,11.68329
-6.913623,11.34313,-3.470502,9.134138,-5.669497,10.17133,-19.99652,11.11084,-1.169151,11.54138,-7.9264,9.875886,-35.57502,8.213205,-19.58435,9.596135,-27.80677,9.834124,-16.5883,11.60896,-5.389127,11.68361
-2.6,10.9,-9.59742,11.21313,-26.30847,11.59704,-1.01512,11.12384,-16.4802,11.5962,-2.642031,9.098524,-21.85172,9.523396,-17.4967,10.74885,0.3093385,9.441059,-28.94539,8.879892,-20.37398,11.04006
-2.66,10.9,-9.59742,11.21313,-26.37394,11.59704,-1.09199,11.12384,-16.53345,11.61603,-2.738031,9.098524,-21.92118,9.523396,-17.58937,10.73042,0.2597907,9.441059,-29.00832,8.879892,-20.4209,11.04006
-2.72,10.9,-9.59742,11.21313,-26.43941,11.59704,-1.168859,11.12384,-16.58779,11.63502,-2.834031,9.098524,-21.99064,9.523396,-17.68102,10.71279,0.210243,9.441059,-29.07125,8.879892,-20.46782,11.04006
-2.78,10.9,-9.59742,11.21313,-26.50489,11.59704,-1.245728,11.12384,-16.64315,11.65319,-2.930031,9.098524,-22.06011,9.523396,-17.77171,10.69591,0.1606953,9.441059,-29.13418,8.879892,-20.51474,11.04006
-2.84,10.9,-9.59742,11.21313,-26.57036,11.59704,-1.322597,11.12384,-16.69947,11.67058,-3.026031,9.098524,-22.12957,9.523396,-17.86148,10.67975,0.1111476,9.441059,-29.19711,8.879892,-20.56166,11.04006
-2.9,10.9,-9.59742,11.21313,-26.63584,11.59704,-1.399467,11.12384,-16.76347,11.68151,-3.12203,9.098524,-22.19903,9.523396,-17.93955,10.67351,0.06159985,9.441059,-29.26005,8.879892,-20.60858,11.04006
-2.96,10.9,-9.59742,11.21313,-26.70131,11.59704,-1.476336,11.12384,-16.8277,11.69227,-3.21803,9.098524,-22.2685,9.523396,-18.01741,10.66743,0.01205213,9.441059,-29.32298,8.879892,-20.6555,11.04006
-3.02,10.9,-9.59742,11.21313,-26.76678,11.59704,-1.553205,11.12384,-16.90367,11.69227,-3.31403,9.098524,-22.33796,9.523396,-18.08863,10.66743,-0.03749558,9.441059,-29.38591,8.879892,-20.70242,11.04006
-3.087566,10.89884,-9.59742,11.21313,-26.83226,11.59704,-1.61405,11.12629,-16.97964,11.69227,-3.41003,9.098524,-22.40742,9.523396,-18.15986,10.66743,-0.0870433,9.441059,-29.44884,8.879892,-20.74934,11.04006
-3.155059,10.89769,-9.59742,11.21313,-26.89773,11.59704,-1.674991,11.12875,-17.0556,11.69227,-3.50603,9.098524,-22.47689,9.523396,-18.23109,10.66743,-0.1365895,9.441449,-29.51177,8.879892,-20.79626,11.04006
-3.222481,10.89653,-9.59742,11.21313,-26.9632,11.59704,-1.736024,11.13122,-17.13157,11.69227,-3.60203,9.098524,-22.54635,9.523396,-18.30231,10.66743,-0.1861311,9.442228,-29.5747,8.879892,-20.84319,11.04006
-3.282481,10.89653,-9.59742,11.21313,-27.02868,11.59704,-1.812893,11.13122,-17.19599,11.70309,-3.69803,9.098524,-22.61582,9.523396,-18.38004,10.66134,-0.2356737,9.442937,-29.63763,8.879892,-20.89011,11.04006
-3.349996,10.89533,-9.59742,11.21313,-27.09415,11.59704,-1.873812,11.13377,-17.27196,11.70309,-3.79403,9.098524,-22.68528,9.523396,-18.45127,10.66134,-0.2852172,9.443586,-29.70056,8.879892,-20.93703,11.04006
-3.417438,10.89413,-9.59742,11.21313,-27.15962,11.59704,-1.934825,11.13633,-17.34793,11.70309,-3.89003,9.098524,-22.75474,9.523396,-18.5225,10.66134,-0.3347613,9.444186,-29.76349,8.879892,-20.98395,11.04006
-3.477438,10.89413,-9.59742,11.21313,-27.2251,11.59704,-2.011694,11.13633,-17.42389,11.70309,-3.98603,9.098524,-22.82421,9.523396,-18.59372,10.66134,-0.3843059,9.44474,-29.82643,8.879892,-21.03087,11.04006
-3.544971,10.89288,-9.59742,11.21313,-27.29057,11.59704,-2.072594,11.13897,-17.49986,11.70309,-4.08203,9.098524,-22.89367,9.523396,-18.66495,10.66134,-0.4338509,9.445255,-29.88936,8.879892,-21.07779,11.04006
-3.612432,10.89164,-9.59742,11.21313,-27.35604,11.59704,-2.133589,11.14162,-17.57583,11.70309,-4.17803,9.098524,-22.96313,9.523396,-18.73617,10.66134,-0.4833963,9.445733,-29.95229,8.879892,-21.12471,11.04006
-3.672432,10.89164,-9.59742,11.21313,-27.42152,11.59704,-2.210459,11.14162,-17.6518,11.70309,-4.274031,9.098524,-23.0326,9.523396,-18.8074,10.66134,-0.5329421,9.446172,-30.01522,8.879892,-21.17163,11.04006
-3.739982,10.89034,-9.59742,11.21313,-27.48699,11.59704,-2.271343,11.14435,-17.72777,11.70309,-4.370031,9.098524,-23.10206,9.523396,-18.87863,10.66134,-0.5824881,9.446577,-30.07815,8.879892,-21.21855,11.04006
-3.807458,10.88905,-9.59742,11.21313,-27.55247,11.59704,-2.332324,11.1471,-17.79235,11.71413,-4.466031,9.098524,-23.17153,9.523396,-18.95627,10.65512,-0.6320344,9.446956,-30.14108,8.879892,-21.26547,11.04006
-3.874862,10.88776,-9.59742,11.21313,-27.61794,11.59704,-2.393399,11.14986,-17.86832,11.71413,-4.562031,9.098524,-23.24099,9.523396,-19.0275,10.65512,-0.6815808,9.447309,-30.20401,8.879892,-21.31239,11.04006
-3.934862,10.88776,-9.59742,11.21313,-27.68341,11.59704,-2.470269,11.14986,-17.94429,11.71413,-4.658031,9.098524,-23.31045,9.523396,-19.09872,10.65512,-0.7311274,9.44764,-30.26694,8.879892,-21.35931,11.04006
-4.002357,10.88642,-9.59742,11.21313,-27.74889,11.59704,-2.531234,11.15271,-18.02026,11.71413,-4.754032,9.098524,-23.37992,9.523396,-19.16995,10.65512,-0.7806741,9.447949,-30.32987,8.879892,-21.40623,11.04006
-4.069777,10.88507,-9.59742,11.21313,-27.81436,11.59704,-2.592294,11.15557,-18.09623,11.71413,-4.850032,9.098524,-23.44938,9.523396,-19.24118,10.65512,-0.8302209,9.448238,-30.39281,8.879892,-21.45316,11.04006
-4.129777,10.88507,-9.59742,11.21313,-27.87983,11.59704,-2.669163,11.15557,-18.1722,11.71413,-4.946032,9.098524,-23.51884,9.523396,-19.3124,10.65512,-0.8797679,9.448508,-30.45574,8.879892,-21.50008,11.04006
-4.197287,10.88368,-9.59742,11.21313,-27.94531,11.59704,-2.730115,11.15852,-18.24817,11.71413,-5.042032,9.098524,-23.58831,9.523396,-19.38363,10.65512,-0.929315,9.44876,-30.51867,8.879892,-21.547,11.04006
-4.264723,10.88229,-9.59742,11.21313,-28.01078,11.59704,-2.791164,11.16148,-18.31293,11.72534,-5.138032,9.098524,-23.65777,9.523396,-19.46117,10.64881,-0.9788622,9.448987,-30.5816,8.879892,-21.59392,11.04006
-4.324723,10.88229,-9.59742,11.21313,-28.07625,11.59704,-2.868034,11.16148,-18.3889,11.72534,-5.234033,9.098524,-23.72724,9.523396,-19.53239,10.64881,-1.028409,9.4492,-30.64453,8.879892,-21.64084,11.04006
-4.392246,10.88085,-9.59742,11.21313,-28.14173,11.59704,-2.928976,11.16454,-18.46486,11.72534,-5.330033,9.098524,-23.7967,9.523396,-19.60362,10.64881,-1.077957,9.449399,-30.70746,8.879892,-21.68776,11.04006
-4.459694,10.8794,-9.59742,11.21313,-28.2072,11.59704,-2.990017,11.16761,-18.54083,11.72534,-5.426033,9.098524,-23.86616,9.523396,-19.67485,10.64881,-1.127504,9.449586,-30.77039,8.879892,-21.73468,11.04006
-4.527069,10.87796,-9.59742,11.21313,-28.27267,11.59704,-3.051154,11.17069,-18.6168,11.72534,-5.522033,9.098524,-23.93563,9.523396,-19.74607,10.64881,-1.177052,9.449761,-30.83332,8.879892,-21.7816,11.04006
-4.587069,10.87796,-9.59742,11.21313,-28.33815,11.59704,-3.128023,11.17069,-18.69277,11.72534,-5.618033,9.098524,-24.00509,9.523396,-19.8173,10.64881,-1.226599,9.449925,-30.89624,8.878709,-21.82852,11.04006
-4.654531,10.87646,-9.59742,11.21313,-28.40362,11.59704,-3.189054,11.17387,-18.76874,11.72534,-5.714034,9.098524,-24.07455,9.523396,-19.88853,10.64881,-1.276146,9.450079,-30.95913,8.876425,-21.87544,11.04006
-4.721918,10.87496,-9.59742,11.21313,-28.4691,11.59704,-3.250183,11.17706,-18.83369,11.7367,-5.810034,9.098524,-24.14402,9.523396,-19.96595,10.64241,-1.325694,9.450223,-31.02198,8.873144,-21.92236,11.04006
-4.781918,10.87496,-9.59742,11.21313,-28.53457,11.59704,-3.327052,11.17706,-18.90966,11.7367,-5.906034,9.098524,-24.21348,9.523396,-20.03718,10.64241,-1.375242,9.450357,-31.08477,8.868946,-21.96928,11.04006
-4.849391,10.87341,-9.59742,11.21313,-28.60004,11.59704,-3.388077,11.18035,-18.98563,11.7367,-6.002034,9.098524,-24.28295,9.523396,-20.10841,10.64241,-1.424789,9.450483,-31.14749,8.863843,-22.0162,11.04006
-4.91679,10.87185,-9.59742,11.21313,-28.66552,11.59704,-3.449201,11.18366,-19.0616,11.7367,-6.098034,9.098524,-24.35241,9.523396,-20.17963,10.64241,-1.474337,9.450601,-31.21015,8.857974,-22.06313,11.04006
-4.97679,10.87185,-9.59742,11.21313,-28.73099,11.59704,-3.52607,11.18366,-19.13757,11.7367,-6.194035,9.098524,-24.42187,9.523396,-20.25086,10.64241,-1.523884,9.45071,-31.27273,8.851394,-22.11005,11.04006
-5.044272,10.87025,-9.59742,11.21313,-28.79646,11.59704,-3.587093,11.18707,-19.21354,11.7367,-6.290035,9.098524,-24.49134,9.523396,-20.32208,10.64241,-1.573432,9.450813,-31.33524,8.844141,-22.15697,11.04006
-5.111679,10.86864,-9.59742,11.21313,-28.86194,11.59704,-3.648216,11.19049,-19.28951,11.7367,-6.386035,9.098524,-24.5608,9.523396,-20.39331,10.64241,-1.622979,9.45091,-31.39768,8.836287,-22.20389,11.04006
-5.179011,10.86702,-9.59742,11.21313,-28.92741,11.59704,-3.709437,11.19393,-19.36548,11.7367,-6.482035,9.098524,-24.63026,9.523396,-20.46454,10.64241,-1.672527,9.450999,-31.46005,8.827875,-22.25081,11.04006
